402786990698926080	Alluvione Sardegna 2013, video. Oggi ancora piogge: a Bonorva scuole chiuse http://t.co/oyoFWGinvy #ForzaSardegna #allertameteoSAR #maltempo sediment alluvion Legal_term soil recording video analog_signal electronic_media technology day today water rain precipitation weather comune Bonorva educational_institution school building institution closed weather Severe_weather http://dbpedia.org/resource/Category:Property_law Alluvion http://dbpedia.org/resource/Category:Legal_terminology http://dbpedia.org/resource/Alluvion http://dbpedia.org/resource/Alluvion http://dbpedia.org/resource/Category:Display_technology http://dbpedia.org/ontology/Athlete http://dbpedia.org/resource/Category:Video_signal http://dbpedia.org/resource/Category:Video_formats http://dbpedia.org/resource/Category:High-definition_television http://dbpedia.org/resource/Video http://dbpedia.org/resource/Category:Digital_television http://dbpedia.org/resource/Category:Media_formats Video http://dbpedia.org/resource/Category:Television_terminology http://dbpedia.org/resource/Category:Video http://dbpedia.org/resource/Category:Film_and_video_technology http://dbpedia.org/resource/Category:History_of_television http://dbpedia.org/resource/Video http://dbpedia.org/resource/Category:Rain Rain http://dbpedia.org/ontology/Building http://dbpedia.org/resource/Rain http://dbpedia.org/resource/Category:Articles_containing_video_clips http://dbpedia.org/resource/Rain http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Location Bonorva http://schema.org/Place http://dbpedia.org/resource/Italy http://dbpedia.org/resource/Category:Cities_and_towns_in_Sardinia http://dbpedia.org/resource/Bonorva http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/resource/Bonorva http://dbpedia.org/ontology/University School http://dbpedia.org/resource/Category:Educational_facilities http://dbpedia.org/resource/School http://dbpedia.org/resource/Category:Schools http://dbpedia.org/resource/School http://dbpedia.org/resource/Severe_weather http://dbpedia.org/resource/Category:Severe_weather_and_convection http://dbpedia.org/resource/Category:Weather_hazards Severe_weather http://dbpedia.org/resource/Severe_weather	8	2	0	140	18	3	1
207545796952993793	Si festeggia il 2 giugno ma si aumenta la benzina??? http://t.co/PeaWFnFt #terremoto #benzina #no2giugno get_together celebrate month June Gregorian_calendar_month Ou_Nederlandse_maandname change_magnitude increase fuel gasoline hydrocarbon mixture liquid Petroleum_product chemical_compound fuel geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography fuel gasoline hydrocarbon mixture liquid Petroleum_product chemical_compound fuel June http://dbpedia.org/resource/Category:June http://dbpedia.org/resource/June http://dbpedia.org/resource/Category:Months http://dbpedia.org/ontology/Holiday http://dbpedia.org/resource/June http://dbpedia.org/ontology/ChemicalCompound http://dbpedia.org/resource/Gasoline http://dbpedia.org/resource/Category:Liquid_fuels Gasoline http://dbpedia.org/resource/Category:IARC_Group_2B_carcinogens http://dbpedia.org/resource/Category:Petroleum_products http://dbpedia.org/resource/Gasoline Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/ontology/ChemicalCompound http://dbpedia.org/resource/Gasoline http://dbpedia.org/resource/Category:Liquid_fuels Gasoline http://dbpedia.org/resource/Category:IARC_Group_2B_carcinogens http://dbpedia.org/resource/Category:Petroleum_products http://dbpedia.org/resource/Gasoline	3	6	3	104	17	3	0
207825116627873792	RT @Microsatira: Nuova accisa di 2 centesimi sulla #benzina. Monti: «Con un #terremoto al mese assesto i conti». programming_language New_(C++) tax excise indirect_tax subunit centesimo fuel gasoline hydrocarbon mixture liquid Petroleum_product chemical_compound fuel elevation mountain Geographical_feature geography landform terrain Begriff_(Philosophie) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography period month unit_of_time transcription rearrangement peer earl human Royal_and_noble_ranks New_(C++) http://dbpedia.org/resource/New_(C++) http://dbpedia.org/resource/New_(C++) http://dbpedia.org/resource/Excise Excise http://dbpedia.org/resource/Category:Excises http://dbpedia.org/resource/Excise http://dbpedia.org/ontology/ChemicalCompound http://dbpedia.org/resource/Gasoline http://dbpedia.org/resource/Category:Liquid_fuels Gasoline http://dbpedia.org/resource/Category:IARC_Group_2B_carcinogens http://dbpedia.org/resource/Category:Petroleum_products http://dbpedia.org/resource/Gasoline http://dbpedia.org/resource/Category:Mountains Mountain http://dbpedia.org/ontology/NaturalPlace http://dbpedia.org/resource/Category:Geography_terminology http://dbpedia.org/resource/Mountain http://dbpedia.org/resource/Mountain Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake Month http://dbpedia.org/resource/Category:Orders_of_magnitude_(time) http://dbpedia.org/resource/Month http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Category:Orbit_of_the_Moon http://dbpedia.org/resource/Category:Units_of_time http://dbpedia.org/resource/Category:Calendars http://dbpedia.org/resource/Month http://dbpedia.org/resource/Category:Noble_titles http://dbpedia.org/resource/Category:Peerage http://dbpedia.org/resource/Category:Earls http://dbpedia.org/resource/Category:Men's_social_titles http://dbpedia.org/resource/Category:Swedish_nobility http://dbpedia.org/resource/Category:Medieval_Sweden http://dbpedia.org/resource/Category:Medieval_Norway Earl http://dbpedia.org/resource/Earl http://dbpedia.org/ontology/Person http://dbpedia.org/resource/Category:Norwegian_noble_titles http://dbpedia.org/resource/Category:Counts http://dbpedia.org/resource/Category:Earldoms http://dbpedia.org/resource/Earl	10	2	0	114	18	2	0
211944845902741505	RT @Commentaweb: #Terremoto alla maturità solo esami orali http://t.co/mWYoWVbV imp brat time_of_life maturity terminology communication test Leistungsbeurteilung_(Schule) Educational_assessment http://dbpedia.org/resource/Maturity_(psychological) http://dbpedia.org/resource/Category:Developmental_psychology http://dbpedia.org/ontology/Disease http://dbpedia.org/resource/Category:Human_behavior Maturity_(psychological) http://dbpedia.org/resource/Maturity_(psychological) http://dbpedia.org/resource/Test_(assessment) http://dbpedia.org/resource/Category:Standardized_tests http://dbpedia.org/resource/Category:Health_sciences http://dbpedia.org/resource/Category:Tests Test_(assessment) http://dbpedia.org/resource/Category:School_examinations http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Category:Physical_exercise http://dbpedia.org/resource/Category:Educational_psychology http://dbpedia.org/resource/Category:Psychometrics http://dbpedia.org/resource/Category:Sports_science http://dbpedia.org/resource/Test_(assessment)	4	2	0	80	12	1	0
205229895222169600	RT @MediasetTgcom24: #Modena, allarme bomba in centro, nella via dove si trovano gli uffici giudiziari http://t.co/be5OLOdi fear alarm threat Bomb_threat crime arms bomb explosive_device energy low_explosive ammunition weapon Explosive_weapon point midpoint Point_(geometry) encounter administrative_body authority organization room area judicial http://dbpedia.org/resource/Category:Crimes Bomb_threat http://dbpedia.org/resource/Category:Emergency_services http://dbpedia.org/resource/Category:Illegal_speech http://dbpedia.org/resource/Bomb_threat http://dbpedia.org/resource/Category:Civil_defense http://dbpedia.org/resource/Category:Terrorism_tactics http://dbpedia.org/resource/Bomb_threat http://dbpedia.org/resource/Bomb http://dbpedia.org/resource/Category:Bombs http://dbpedia.org/resource/Category:Chinese_inventions Bomb http://dbpedia.org/ontology/Weapon http://dbpedia.org/resource/Bomb Midpoint http://dbpedia.org/resource/Category:Analytic_geometry http://dbpedia.org/ontology/Place http://dbpedia.org/resource/Category:Elementary_geometry http://dbpedia.org/resource/Category:Affine_geometry http://dbpedia.org/resource/Midpoint http://dbpedia.org/resource/Midpoint http://dbpedia.org/resource/Government_agency http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Category:Independent_government_agencies_by_country Government_agency http://dbpedia.org/resource/Category:Government_agencies http://dbpedia.org/resource/Government_agency	7	3	1	123	19	1	0
403946459919577088	RT @laccio: #sardegna 19/11/2013 #nocomment #allertameteosar utente instagram marcoshog http://t.co/KGVTnCRyk7 person user Software_agent User_(computing) http://dbpedia.org/resource/Category:Identity_management http://dbpedia.org/resource/User_(computing) http://dbpedia.org/resource/Category:Computing_terminology http://dbpedia.org/ontology/Person http://dbpedia.org/resource/User_(computing)	4	3	0	110	15	3	0
212547231830650880	RT @insidER_ricerca: Studio le rocce del #terremoto passato per capire il presente. Intervista a Francesca Remitti, geologa: http://t.co ... workplace studio room employee artist stuff rock mineral material geology facies Construction_aggregate geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography move go_across understand present interrogation interview conversation scientist geologist profession earth_scientist http://dbpedia.org/resource/Category:Studios http://dbpedia.org/resource/Category:Educational_facilities http://dbpedia.org/resource/Category:Arts http://dbpedia.org/resource/Category:Rooms http://dbpedia.org/resource/Studio http://dbpedia.org/ontology/Person Studio http://dbpedia.org/resource/Studio http://dbpedia.org/resource/Category:Petrology http://dbpedia.org/resource/Category:Materials Rock_(geology) http://dbpedia.org/resource/Rock_(geology) http://dbpedia.org/resource/Category:Stone http://dbpedia.org/resource/Category:Rocks http://dbpedia.org/resource/Rock_(geology) Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Category:Survey_methodology http://dbpedia.org/resource/Interview http://dbpedia.org/resource/Category:Interviews http://dbpedia.org/ontology/Work Interview http://dbpedia.org/resource/Interview http://dbpedia.org/resource/Category:Science_occupations http://dbpedia.org/ontology/Person http://dbpedia.org/resource/Category:Geologists Geologist http://dbpedia.org/resource/Geologist http://dbpedia.org/resource/Geologist	7	3	0	140	20	1	0
328033001013395456	Bangladesh, le vittime del crollo del Rana Plaza ricattate dai datori di lavoro - Corriere.it http://t.co/NhvoDzwc3O via @Corriereit Asian_country Bangladesh nation country unfortunate victim economic_condition depression crisis recession dynasty Rana_dynasty influence blackmail leader employer leader employer activity job labour Expressão_idiomática hypothesis http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Location http://dbpedia.org/resource/Category:States_and_territories_disestablished_in_1971 http://dbpedia.org/resource/Category:Former_exclaves East_Pakistan http://dbpedia.org/resource/Category:History_of_Bangladesh http://dbpedia.org/resource/Category:Former_republics http://dbpedia.org/resource/Category:Articles_containing_video_clips http://dbpedia.org/resource/Category:Former_subdivisions_of_Pakistan http://dbpedia.org/resource/Category:History_of_Pakistan Pakistan^^http://www.w3.org/1999/02/22-rdf-syntax-ns#langString http://schema.org/Place http://dbpedia.org/resource/Category:States_and_territories_established_in_1955 http://dbpedia.org/resource/Category:Bangladesh_Liberation_War http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/resource/East_Pakistan http://schema.org/Country http://dbpedia.org/resource/Category:East_Pakistan http://dbpedia.org/resource/East_Pakistan http://dbpedia.org/resource/Depression_(economics) http://dbpedia.org/resource/Category:Economic_crises Depression_(economics) http://dbpedia.org/resource/Category:Recessions http://dbpedia.org/resource/Depression_(economics) http://dbpedia.org/resource/Category:Nepalese_monarchy Rana_dynasty http://dbpedia.org/resource/Category:Rajput_rulers http://dbpedia.org/resource/Rana_dynasty http://dbpedia.org/resource/Category:Rana_regime http://dbpedia.org/resource/Category:Asian_royal_families http://dbpedia.org/ontology/Country http://dbpedia.org/resource/Rana_dynasty http://dbpedia.org/resource/Category:Employment http://dbpedia.org/resource/Job Job http://dbpedia.org/resource/Job	10	3	0	132	21	0	1
402514218353979393	Maltempo in Sardegna: alluvione nell'Oristano  L'acuta fase di maltempo a causato allagamenti e anche un morto in... http://t.co/vuBaglbMN4 weather Severe_weather sediment alluvion Legal_term soil acute state_of_matter phase weather Severe_weather create cause behavior_modification flooding change death biology faith being property process_(computing) event_(philosophy) philosophy http://dbpedia.org/resource/Severe_weather http://dbpedia.org/resource/Category:Severe_weather_and_convection http://dbpedia.org/resource/Category:Weather_hazards Severe_weather http://dbpedia.org/resource/Severe_weather http://dbpedia.org/resource/Category:Property_law Alluvion http://dbpedia.org/resource/Category:Legal_terminology http://dbpedia.org/resource/Alluvion http://dbpedia.org/resource/Alluvion http://dbpedia.org/resource/Category:Condensed_matter_physics http://dbpedia.org/resource/Phase_(matter) http://dbpedia.org/resource/Category:Phases_of_matter http://dbpedia.org/resource/Category:Engineering_thermodynamics http://dbpedia.org/ontology/Settlement Phase_(matter) http://dbpedia.org/resource/Category:Concepts_in_physics http://dbpedia.org/resource/Phase_(matter) http://dbpedia.org/resource/Severe_weather http://dbpedia.org/resource/Category:Severe_weather_and_convection http://dbpedia.org/resource/Category:Weather_hazards Severe_weather http://dbpedia.org/resource/Severe_weather http://dbpedia.org/resource/Category:Behavior_therapy http://dbpedia.org/resource/Category:Anxiety_disorder_treatment http://dbpedia.org/resource/Flooding_(psychology) Flooding_(psychology) http://dbpedia.org/resource/Category:Behaviorism http://dbpedia.org/resource/Flooding_(psychology) http://dbpedia.org/resource/Category:Death Death http://dbpedia.org/resource/Death http://dbpedia.org/resource/Category:Senescence http://dbpedia.org/resource/Category:Demography http://dbpedia.org/resource/Death	8	3	0	139	23	0	1
266444965184430080	RT @ansa_live: Terremoto in Guatemala: almeno 48 morti, 23 i dispersi: Presidente, bilancio potrebbe aggravarsi http://t.co/0hTFhXPv geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean at_any_rate change death biology faith being property process_(computing) event_(philosophy) philosophy laggard straggler head_of_state President_of_the_United_States president position statesman plan budget finance sales be_able_to turn worsen Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Category:Countries_in_Central_America http://dbpedia.org/resource/Category:Member_states_of_the_United_Nations http://dbpedia.org/resource/Guatemala http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Location http://dbpedia.org/resource/Category:Republics http://dbpedia.org/resource/Category:Guatemala http://dbpedia.org/resource/Category:Former_Spanish_colonies http://dbpedia.org/resource/Category:Spanish-speaking_countries_and_territories http://dbpedia.org/ontology/MusicalArtist http://dbpedia.org/resource/Category:1821_establishments_in_North_America Guatemala http://schema.org/Place http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/resource/Category:States_and_territories_established_in_1821 http://schema.org/Country http://dbpedia.org/resource/Guatemala http://dbpedia.org/resource/Category:Death Death http://dbpedia.org/resource/Death http://dbpedia.org/resource/Category:Senescence http://dbpedia.org/resource/Category:Demography http://dbpedia.org/resource/Death http://dbpedia.org/resource/President_of_the_United_States President_of_the_United_States http://dbpedia.org/resource/Category:Presidency_of_the_United_States http://dbpedia.org/resource/Category:Presidents_of_the_United_States http://dbpedia.org/ontology/Person http://dbpedia.org/resource/Category:United_States_presidential_history http://dbpedia.org/resource/President_of_the_United_States http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Budget Budget http://dbpedia.org/resource/Category:Home_economics http://dbpedia.org/resource/Category:Budgets http://dbpedia.org/resource/Budget	8	0	0	132	19	0	1
