354982947721449473	RT @Normand55: #LacMégantic Il serait indécent que le Gouv, du Québec ne décrète pas une journée de deuil National network RT_(TV_network) television_station autonomous_non-commercial_organization channel comprise decide rule work_time day National_day_of_mourning National_day_of_mourning sadness mourning National_day_of_mourning people nation country political_entity Political_division organization terminology Community_(Wales)	8	0	1	120	25	1	1
324227437699403776	RT @Sachez_Le_: Cette petite fille de 8 ans est morte dans les explosions de Boston pendant  qu'elle courait pour la course enfant.. htt ... short woman girl female child person human woman girl female child person human period year unit_of_time time_standard orbit_period comprise release explosion hurry run athletics racing competition	7	2	1	140	24	0	0
354803452511137792	RT @VeroRobert: Le milieu du livre solidaire de Lac-Mégantic – Actualités – Le monde du livre – Le libraire http://t.co/fKiLBEtFAv network RT_(TV_network) television_station autonomous_non-commercial_organization channel point midpoint Point_(geometry) publication book work collectable medium set interdependent interest topicality concern earth publication book work collectable medium set literary_character librarian character lesson owner bookseller	9	1	0	139	23	0	0
332868840604180480	RT @WilliamReymond: Cela bouge du côté de West, Tx.  L'explosion de l'usine ne serait pas accidentelle. A suivre move surface face City West,_Texas American_state Texas U.S._state expression chemical_reaction explosion discharge chemistry physics thermodynamics low_explosive Process_(science) volume Sweden municipality industrial_plant factory building business Industrial_architecture comprise musical_notation accidental note grapheme move follow	6	2	2	114	21	0	0
332734622897147904	RT @afpfr: #Bangladesh: nouveau bilan de 1.000 morts dans l'immeuble effondré http://t.co/wQRTosnAeO #AFP new record balance_sheet document document document document process_(computing) change death biology faith being property process_(computing) event_(philosophy) philosophy apartment_building tenement house house tendon residential_building weaken collapse fetoprotein AFP	9	0	0	106	18	2	1
353493692977381376	@tvanouvelles et @RadioCanadaInfo. Si vos caméras sont en direct de #LacMégantic, pourquoi nous passer toujours les mêmes images en boucle? camera movie_camera Video_camera comprise pass always representation image Artifact_(error) jewellery earring piece_of_jewellery composition	7	1	1	142	23	1	0
336981766722183169	@edwyplenel bravo pour votre reflexion sur les petites travailleuses du Bangladesh #emotionselective #oklahoma #bangladesh phenomenon reflection physical_phenomenon wave physics optics Surface_phenomenon concept short	6	0	0	122	14	3	1
354604843807158272	Le choc - Vidéo de la catastrophe - Lac Mégantic 06/07/13: http://t.co/FXfutIuYBV via @youtube chocolate_candy choc recording video analog_signal electronic_media technology misfortune disaster event_(philosophy) risk body_of_water lake water stream lake Lake_Mégantic Glacial_lake body_of_water Video_hosting_service YouTube website	6	1	0	96	19	0	1
353752255037587457	SUPPORTONS le LAC-MÉGANTIC!!! SOYEZ COURAGEUX!!! http://t.co/ACzRhhRh4g http://t.co/hmzNtcFpGI ship French_ship_Courageux_(1753) man-of-war	6	0	0	95	15	0	1
325926818693648384	RT @Damienfaitlcon: Les anti-mariage gay devraient manifester sous la forme d'un marathon. #Boston #Manifpourtous gay feature evince articulate structure pattern pattern Structure gradation component idea form marathoner marathon footrace racing	7	2	1	113	16	2	0
354566411420573696	RT @urgencequebec: #LacMégantic : Point de presse de la sécurité civile à 8 h 30, au coin des rues Laval et Maisonneuve. network RT_(TV_network) television_station autonomous_non-commercial_organization channel fact detail news_conference Media_scrum press cylinder_press mechanical_press condition safety nation protection civil_defense special_field elbow_grease civilian intersection corner thoroughfare street architectural_structure state_highway Local_municipality_(Quebec) Laval	12	0	0	124	22	1	1
