"NumberOfHashTag"	"0.10892457490221275"
"cost"	"0.04811701642863364"
"NumberOfNouns"	"0.046819653495484004"
"ric"	"0.04456552562267002"
"org/resource/costa_ric"	"0.0383291947275064"
"costa_ric"	"0.037822419156814835"
"org/resource/category:costa_ric"	"0.037822419156814835"
"org/resource/category:1821_establishments_in_north_americ"	"0.03682068431313912"
"org/resource/category:countries_in_central_americ"	"0.03604740157175468"
"collaps"	"0.03590272243519543"
"org/resource/category:states_and_territories_established_in_1821"	"0.03445835342806547"
"http://dbped"	"0.03318516961863549"
"terremot"	"0.03151652120778581"
"org/resource/category:countries_in_the_caribbean"	"0.02942202132467775"
"org/ontology/plac"	"0.028567291789896587"
"TweetLength"	"0.02746636856516116"
"org/resource/category:spanish-speaking_countries_and_territor"	"0.02601217805672984"
"7"	"0.025943542412261267"
"http://schem"	"0.025583037539754105"
"#earthquak"	"0.025382729683809946"
"org/plac"	"0.02521620337894781"
"org/ontology/loc"	"0.02521620337894781"
"NumberOfVerbs"	"0.025157720368038428"
"org/ontology/populatedplac"	"0.024776516378732127"
"coast"	"0.02352353395939477"
"org/resource/category:solid_mechan"	"0.02327982238918158"
"org/resource/category:engineering_failur"	"0.02327982238918158"
"org/resource/category:building_defect"	"0.02327982238918158"
"structural_integrity_and_failur"	"0.02327982238918158"
"org/resource/category:materials_sci"	"0.02327982238918158"
"org/resource/structural_integrity_and_failur"	"0.02327982238918158"
"org/resource/category:safes"	"0.02313989337492639"
"bangladesh"	"0.022987754553830397"
"org/resource/category:coast"	"0.022899694320754227"
"org/resource/coast"	"0.022899694320754227"
"wealth"	"0.02271975030562212"
"org/resource/wealth"	"0.02271975030562212"
"#redoctober"	"0.022490853119215393"
"org/resource/category:flood"	"0.022471824795826545"
"org/resource/category:structural_engineer"	"0.021984622737038273"
"org/resource/category:coastal_geograph"	"0.021179682853884496"
"org/resource/category:building_engineer"	"0.021140310947523333"
"org/resource/category:mechanical_failure_mod"	"0.02103437146494702"
"NumberOfWords"	"0.020775192464199566"
"org/resource/category:articles_containing_video_clip"	"0.01957671781614778"
"org/resource/category:former_spanish_colon"	"0.019143223502639306"
"org/resource/category:wealth"	"0.01891548269033294"
"org/resource/category:engineer"	"0.01888564276429705"
"org/resource/category:natural_hazard"	"0.01829092633498841"
"org/resource/category:mechanical_engineer"	"0.018072474468502908"
"fir"	"0.017742682852495473"
"flood"	"0.016330385473959264"
"org/resource/tsunami_warning_system"	"0.0162668286371207"
"tsunami_warning_system"	"0.0162668286371207"
"rt"	"0.016092985616493083"
"org/ontology/saint"	"0.015463356380118087"
"org/resource/category:member_states_of_the_united_n"	"0.01515056272723514"
"tol"	"0.014956679856299337"
"org/countr"	"0.014707062517795966"
"build"	"0.014642082176187565"
"org/resource/austral"	"0.014613400803486498"
"org/ontology/musicalart"	"0.014265141325292219"
"org/resource/category:republ"	"0.01421922001444198"
"org/resource/category:liberal_democr"	"0.013944272597364749"
"#bangladesh"	"0.01354376715140071"
"org/ontology/countr"	"0.013391125036100626"
"org/resource/category:warning_system"	"0.013086914048874076"
"#colorad"	"0.013073826677715616"
"org/resource/category:oceanographical_terminolog"	"0.012927316246693299"
"org/resource/flood"	"0.012784573575807645"
"hit"	"0.012248236558305203"
"org/resource/category:hydrolog"	"0.012190311024265155"
"org/resource/category:wildland_fire_suppres"	"0.012023233694652746"
"alers"	"0.012020625455738676"
"org/resource/category:states_and_territories_of_austral"	"0.01179696415421183"
"factor"	"0.011738424338193387"
"org/resource/category:manufacturing_buildings_and_structur"	"0.0114377988451142"
"org/resource/category:industrial_revolut"	"0.0114377988451142"
"org/resource/category:industrial_build"	"0.0114377988451142"
"org/resource/factor"	"0.0114377988451142"
"org/resource/category:production_and_manufactur"	"0.011354107040096872"
"org/ontology/organ"	"0.011314331372609399"
"org/resource/category:manufactur"	"0.010984766682172076"
"org/resource/category:bodies_of_water"	"0.010733047809953322"
"org/resource/category:coastal_and_oceanic_landform"	"0.010599801558133448"
"org/resource/category:weather_hazard"	"0.010097072640770977"
"typhoon"	"0.009910052909191558"
"org/resource/category:wildfire_ecolog"	"0.009821919324586426"
"wildfir"	"0.009534594795140627"
"org/resource/category:wildfir"	"0.009534594795140627"
"org/resource/category:typhoon"	"0.009448758918872091"
"org/resource/typhoon"	"0.009448758918872091"
"affect"	"0.009363136427965046"
"org/resource/wildfir"	"0.009106316924273328"
"org/resource/category:fires_by_typ"	"0.009106316924273328"
"org/resource/category:ecological_succes"	"0.009106316924273328"
"org/resource/category:water_wav"	"0.008961418571063251"
"org/resource/category:japanese_words_and_phras"	"0.00895337055195955"
"org/resource/tsunam"	"0.00895337055195955"
"tsunam"	"0.00895337055195955"
"org/resource/category:tsunam"	"0.00895337055195955"
"org/resource/category:climate_forcing_agent"	"0.008877225277932554"
"org/resource/category:physical_oceanograph"	"0.00871957484181518"
"org/resource/category:basic_meteorological_concepts_and_phenomen"	"0.00857259366565677"
"victim"	"0.008549312416997079"
"injur"	"0.008229526427691813"
"quak"	"0.008229526427691813"
"org/resource/category:occupational_safety_and_health"	"0.00821492135185753"
"org/resource/category:geological_hazard"	"0.008143573081976552"
"org/resource/category:states_and_territories_established_in_1850"	"0.00808701679278101"
"californ"	"0.00808701679278101"
"org/resource/category:californ"	"0.00808701679278101"
"california^^http://www"	"0.00808701679278101"
"org/resource/category:risk_manag"	"0.007893125800863765"
"org/resource/category:tropical_cyclone_meteorolog"	"0.007809367995832206"
"9"	"0.007752439995401317"
"new_south_wal"	"0.007706525277443532"
"sism"	"0.007667229853506319"
"org/resource/category:states_of_the_west_coast_of_the_united_st"	"0.007499926758518183"
"warn"	"0.007499451154572512"
"qld^^http://www"	"0.007433353659283326"
"org/resource/category:fir"	"0.007406428631127837"
"org/resource/californ"	"0.00734114340181613"
"org/resource/category:forms_of_water"	"0.00718428256678838"
"org/resource/category:meteoroid"	"0.007184015090209939"
"org/resource/category:main_topic_classific"	"0.0071824361567836"
"org/resource/category:demograph"	"0.007128671997144065"
"earthquak"	"0.007073735163602435"
"evacu"	"0.007050810279028763"
"#pabl"	"0.007040355221085148"
"tra"	"0.006997454629015687"
"death"	"0.0069216527781539305"
"org/resource/death"	"0.0069216527781539305"
"org/resource/category:senesc"	"0.0069216527781539305"
"org/resource/category:death"	"0.0069216527781539305"
"meteor"	"0.006906015758586848"
"rus"	"0.006874619696729534"
"guatemal"	"0.006854056855675306"
"org/resource/category:seismolog"	"0.0068402196553015715"
"org/resource/queensland"	"0.006838575779894995"
"org/resource/category:earthquak"	"0.006823400670695423"
"org/resource/earthquak"	"0.006823400670695423"
"org/resource/fir"	"0.006815195906495486"
"nsw^^http://www"	"0.006725209598877124"
"prayer"	"0.006724670445569458"
"org/resource/universal_tim"	"0.006706461983945977"
"universal_tim"	"0.006706461983945977"
"org/resource/category:states_and_territories_established_in_1859"	"0.006505980593438321"
"org/resource/category:queensland"	"0.006505980593438321"
"org/resource/category:earthquake_engineer"	"0.0064926040806244645"
"#nswfir"	"0.006417994059969012"
"queensland"	"0.0063276004217122095"
"org/resource/category:new"	"0.006302407615126349"
"org/resource/category:peopl"	"0.006292067439347071"
"org/resource/category:cooking_techniqu"	"0.006249901463623697"
"NumberOfPronouns"	"0.006242656683472458"
"org/resource/category:1788_establishments_in_austral"	"0.006201743176662777"
"org/resource/meteor"	"0.006169311812947442"
